OrderItemId,OrderId,ItemId,ItemPrice
1011-02,1011,5,695
1012-01,1012,15,56
1012-02,1012,19,7
1012-03,1012,10,109
1012-04,1012,13,599
1012-05,1012,17,39
1012-06,1012,6,168
1012-07,1012,5,695
1012-08,1012,7,9
1012-09,1012,14,999
1013-01,1013,17,39
1013-02,1013,18,9
1013-03,1013,7,9
1013-04,1013,8,10
1013-05,1013,11,109
1013-06,1013,19,7
1013-07,1013,15,56
1013-08,1013,10,109
1013-09,1013,3,55
1013-10,1013,2,22
1014-01,1014,14,999
1014-02,1014,18,9
1014-03,1014,15,56
1014-04,1014,16,29
1015-01,1015,19,7
1015-02,1015,8,10
1015-03,1015,20,12
1015-04,1015,13,599
1015-05,1015,18,9
1015-06,1015,15,56
1015-07,1015,9,64
1016-01,1016,3,55
1016-02,1016,18,9
1016-03,1016,19,7
1016-04,1016,16,29
1016-05,1016,2,22
1016-06,1016,17,39
1016-07,1016,6,168
1016-08,1016,11,109
1017-01,1017,12,114
1017-02,1017,1,109
1017-03,1017,2,22
1017-04,1017,6,168
1017-05,1017,16,29
1018-01,1018,2,22
1018-02,1018,18,9
1018-03,1018,11,109
1018-04,1018,16,29
1018-05,1018,20,12
1018-06,1018,14,999
1018-07,1018,8,10
1018-08,1018,17,39
1018-09,1018,3,55
1019-01,1019,10,109
1019-02,1019,14,999
1019-03,1019,6,168
1020-01,1020,3,55
1020-02,1020,15,56
1020-03,1020,13,599
1020-04,1020,16,29
1020-05,1020,14,999
1020-06,1020,8,10
1020-07,1020,12,114
1021-01,1021,5,695
1021-02,1021,6,168
1021-03,1021,12,114
1021-04,1021,16,29
1021-05,1021,8,10
1021-06,1021,1,109
1021-07,1021,7,9
1021-08,1021,10,109
1022-01,1022,14,999
1022-02,1022,12,114
1022-03,1022,18,9
1022-04,1022,16,29
1022-05,1022,17,39
1022-06,1022,1,109
1022-07,1022,2,22
1023-01,1023,3,55
1023-02,1023,16,29
1023-03,1023,11,109
1023-04,1023,9,64
1023-05,1023,19,7
1023-06,1023,1,109
1023-07,1023,4,15
1023-08,1023,8,10
1023-09,1023,17,39
1023-10,1023,10,109
1024-01,1024,9,64
1024-02,1024,14,999
1024-03,1024,7,9
1024-04,1024,3,55
1024-05,1024,12,114
1024-06,1024,6,168
1025-01,1025,7,9
1025-02,1025,3,55
1025-03,1025,12,114
1026-01,1026,5,695
1026-02,1026,12,114
1026-03,1026,6,168
1026-04,1026,4,15
1026-05,1026,7,9
1026-06,1026,16,29
1026-07,1026,15,56
1026-08,1026,9,64
1027-01,1027,1,109
1027-02,1027,10,109
1027-03,1027,16,29
1027-04,1027,14,999
1028-01,1028,14,999
1028-02,1028,4,15
1028-03,1028,7,9
1028-04,1028,3,55
1029-01,1029,20,12
1029-02,1029,17,39
1029-03,1029,9,64
1029-04,1029,4,15
1029-05,1029,2,22
1029-06,1029,12,114
1029-07,1029,7,9
1029-08,1029,19,7
1029-09,1029,6,168
1030-01,1030,6,168
1030-02,1030,18,9
1030-03,1030,15,56
1031-01,1031,1,109
1031-02,1031,17,39
1031-03,1031,14,999
1031-04,1031,3,55
1032-01,1032,10,109
1032-02,1032,15,56
1032-03,1032,13,599
1032-04,1032,9,64
1032-05,1032,1,109
1032-06,1032,12,114
1032-07,1032,14,999
1033-01,1033,6,168
1033-02,1033,7,9
1034-01,1034,16,29
1034-02,1034,14,999
1034-03,1034,17,39
1034-04,1034,12,114
1034-05,1034,13,599
1034-06,1034,18,9
1034-07,1034,19,7
1035-01,1035,17,39
1035-02,1035,7,9
1035-03,1035,1,109
1035-04,1035,8,10
1035-05,1035,12,114
1035-06,1035,18,9
1036-01,1036,14,999
1036-02,1036,16,29
1037-01,1037,9,64
1037-02,1037,3,55
1037-03,1037,14,999
1038-01,1038,10,109
1038-02,1038,15,56
1038-03,1038,3,55
1038-04,1038,13,599
1038-05,1038,8,10
1038-06,1038,9,64
1038-07,1038,20,12
1038-08,1038,12,114
1038-09,1038,1,109
1038-10,1038,14,999
1039-01,1039,15,56
1039-02,1039,5,695
1039-03,1039,2,22
1039-04,1039,10,109
1039-05,1039,6,168
1039-06,1039,12,114
1039-07,1039,13,599
1040-01,1040,3,55
1040-02,1040,18,9
1040-03,1040,1,109
1041-01,1041,1,109
1041-02,1041,16,29
1042-01,1042,13,599
1042-02,1042,19,7
1042-03,1042,9,64
1042-04,1042,20,12
1042-05,1042,1,109
1042-06,1042,11,109
1042-07,1042,14,999
1043-01,1043,17,39
1043-02,1043,8,10
1043-03,1043,5,695
1043-04,1043,19,7
1043-05,1043,15,56
1043-06,1043,18,9
1043-07,1043,7,9
1043-08,1043,1,109
1043-09,1043,10,109
1043-10,1043,14,999
1044-01,1044,2,22
1045-01,1045,3,55
1045-02,1045,15,56
1046-01,1046,18,9
1046-02,1046,14,999
1046-03,1046,17,39
1046-04,1046,7,9
1046-05,1046,16,29
1046-06,1046,19,7
1046-07,1046,6,168
1046-08,1046,15,56
1046-09,1046,1,109
1046-10,1046,10,109
1047-01,1047,18,9
1047-02,1047,12,114
1047-03,1047,19,7
1048-01,1048,2,22
1048-02,1048,13,599
1048-03,1048,15,56
1048-04,1048,6,168
1049-01,1049,11,109
1049-02,1049,10,109
1049-03,1049,15,56
1049-04,1049,5,695
1049-05,1049,2,22
1049-06,1049,6,168
1049-07,1049,7,9
1049-08,1049,18,9
1049-09,1049,16,29
1049-10,1049,19,7
1050-01,1050,8,10
1050-02,1050,9,64
1050-03,1050,3,55
1050-04,1050,14,999
1050-05,1050,10,109
1050-06,1050,7,9
1050-07,1050,18,9
1050-08,1050,6,168
1050-09,1050,4,15
1050-10,1050,19,7
1051-01,1051,9,64
1052-01,1052,18,9
1052-02,1052,9,64
1052-03,1052,11,109
1052-04,1052,13,599
1052-05,1052,7,9
1053-01,1053,12,114
1053-02,1053,5,695
1053-03,1053,14,999
1053-04,1053,3,55
1053-05,1053,10,109
1053-06,1053,17,39
1053-07,1053,8,10
1053-08,1053,7,9
1053-09,1053,9,64
1053-10,1053,6,168
1054-01,1054,20,12
1054-02,1054,11,109
1054-03,1054,15,56
1054-04,1054,10,109
1054-05,1054,16,29
1055-01,1055,12,114
1055-02,1055,10,109
1055-03,1055,20,12
1055-04,1055,9,64
1056-01,1056,1,109
1056-02,1056,13,599
1056-03,1056,5,695
1056-04,1056,15,56
1056-05,1056,8,10
1056-06,1056,17,39
1056-07,1056,10,109
1056-08,1056,11,109
1056-09,1056,2,22
1056-10,1056,7,9
1057-01,1057,2,22
1057-02,1057,8,10
1057-03,1057,17,39
1057-04,1057,15,56
1058-01,1058,2,22
1058-02,1058,10,109
1058-03,1058,3,55
1058-04,1058,7,9
1058-05,1058,14,999
1059-01,1059,7,9
1059-02,1059,18,9
1059-03,1059,12,114
1059-04,1059,16,29
1059-05,1059,15,56
1059-06,1059,6,168
1059-07,1059,4,15
1059-08,1059,2,22
1059-09,1059,17,39
1060-01,1060,9,64
1060-02,1060,6,168
1060-03,1060,15,56
1060-04,1060,20,12
1060-05,1060,16,29
1060-06,1060,13,599
1061-01,1061,8,10
1061-02,1061,18,9
1061-03,1061,1,109
1061-04,1061,9,64
1061-05,1061,13,599
1061-06,1061,16,29
1061-07,1061,15,56
1061-08,1061,11,109
1062-01,1062,18,9
1063-01,1063,3,55
1064-01,1064,1,109
1065-01,1065,17,39
1066-01,1066,19,7
1066-02,1066,9,64
1066-03,1066,16,29
1066-04,1066,13,599
1066-05,1066,1,109
1066-06,1066,3,55
1066-07,1066,6,168
1066-08,1066,8,10
1066-09,1066,18,9
1067-01,1067,20,12
1067-02,1067,3,55
1067-03,1067,18,9
1067-04,1067,4,15
1067-05,1067,12,114
1067-06,1067,1,109
1068-01,1068,9,64
1068-02,1068,18,9
1068-03,1068,4,15
1068-04,1068,2,22
1068-05,1068,20,12
1068-06,1068,7,9
1068-07,1068,13,599
1068-08,1068,16,29
1069-01,1069,13,599
1069-02,1069,8,10
1069-03,1069,10,109
1069-04,1069,7,9
1069-05,1069,20,12
1069-06,1069,3,55
1069-07,1069,11,109
1069-08,1069,19,7
1069-09,1069,15,56
1069-10,1069,2,22
1070-01,1070,5,695
1070-02,1070,11,109
1070-03,1070,16,29
1070-04,1070,18,9
1070-05,1070,10,109
1070-06,1070,9,64
1071-01,1071,3,55
1072-01,1072,12,114
1072-02,1072,18,9
1072-03,1072,10,109
1072-04,1072,7,9
1072-05,1072,14,999
1072-06,1072,4,15
1072-07,1072,3,55
1072-08,1072,8,10
1072-09,1072,13,599
1072-10,1072,6,168
1073-01,1073,12,114
1073-02,1073,17,39
1073-03,1073,3,55
1073-04,1073,10,109
1073-05,1073,9,64
1073-06,1073,14,999
1074-01,1074,7,9
1074-02,1074,12,114
1075-01,1075,20,12
1076-01,1076,18,9
1076-02,1076,4,15
1076-03,1076,13,599
1076-04,1076,10,109
1077-01,1077,13,599
1077-02,1077,3,55
1078-01,1078,15,56
1078-02,1078,6,168
1078-03,1078,11,109
1078-04,1078,4,15
1078-05,1078,1,109
1079-01,1079,1,109
1079-02,1079,15,56
1079-03,1079,8,10
1079-04,1079,14,999
1079-05,1079,11,109
1079-06,1079,16,29
1079-07,1079,12,114
1079-08,1079,10,109
1080-01,1080,20,12
1081-01,1081,12,114
1081-02,1081,9,64
1081-03,1081,7,9
1081-04,1081,3,55
1081-05,1081,2,22
1081-06,1081,19,7
1081-07,1081,8,10
1081-08,1081,10,109
1081-09,1081,14,999
1081-10,1081,5,695
1082-01,1082,13,599
1083-01,1083,20,12
1083-02,1083,16,29
1084-01,1084,10,109
1084-02,1084,19,7
1084-03,1084,3,55
1084-04,1084,13,599
1084-05,1084,15,56
1084-06,1084,12,114
1084-07,1084,5,695
1084-08,1084,18,9
1085-01,1085,8,10
1085-02,1085,12,114
1085-03,1085,19,7
1085-04,1085,5,695
1085-05,1085,2,22
1086-01,1086,6,168
1086-02,1086,18,9
1086-03,1086,8,10
1086-04,1086,4,15
1086-05,1086,17,39
1086-06,1086,3,55
1086-07,1086,13,599
1087-01,1087,2,22
1087-02,1087,1,109
1088-01,1088,15,56
1088-02,1088,16,29
1088-03,1088,2,22
1088-04,1088,13,599
1088-05,1088,6,168
1088-06,1088,1,109
1088-07,1088,19,7
1088-08,1088,20,12
1088-09,1088,14,999
1089-01,1089,4,15
1090-01,1090,3,55
1090-02,1090,14,999
1090-03,1090,17,39
1091-01,1091,11,109
1091-02,1091,1,109
1091-03,1091,8,10
1091-04,1091,5,695
1091-05,1091,13,599
1091-06,1091,3,55
1091-07,1091,4,15
1092-01,1092,8,10
1092-02,1092,2,22
1092-03,1092,15,56
1092-04,1092,3,55
1093-01,1093,11,109
1093-02,1093,9,64
1093-03,1093,4,15
1093-04,1093,16,29
1093-05,1093,15,56
1093-06,1093,14,999
1093-07,1093,19,7
1093-08,1093,20,12
1093-09,1093,17,39
1093-10,1093,6,168
1094-01,1094,12,114
1094-02,1094,20,12
1094-03,1094,5,695
1094-04,1094,17,39
1094-05,1094,4,15
1094-06,1094,9,64
1094-07,1094,18,9
1095-01,1095,7,9
1095-02,1095,11,109
1095-03,1095,6,168
1096-01,1096,5,695
1096-02,1096,10,109
1096-03,1096,9,64
1096-04,1096,13,599
1096-05,1096,2,22
1096-06,1096,16,29
1097-01,1097,6,168
1097-02,1097,5,695
1097-03,1097,2,22
1097-04,1097,11,109
1097-05,1097,9,64
1097-06,1097,12,114
1097-07,1097,3,55
1098-01,1098,6,168
1098-02,1098,15,56
1099-01,1099,5,695
1099-02,1099,17,39
1100-01,1100,14,999
1100-02,1100,7,9
1100-03,1100,17,39
1100-04,1100,4,15
1100-05,1100,16,29
1100-06,1100,2,22
1100-07,1100,8,10
1101-01,1101,7,9
1101-02,1101,1,109
1101-03,1101,14,999
1101-04,1101,6,168
1101-05,1101,13,599
1101-06,1101,2,22
1101-07,1101,11,109
1102-01,1102,10,109
1102-02,1102,17,39
1103-01,1103,17,39
1103-02,1103,4,15
1104-01,1104,2,22
1105-01,1105,3,55
1105-02,1105,8,10
1105-03,1105,17,39
1105-04,1105,13,599
1105-05,1105,10,109
1105-06,1105,15,56
1105-07,1105,4,15
1106-01,1106,17,39
1106-02,1106,2,22
1106-03,1106,5,695
1106-04,1106,3,55
1106-05,1106,20,12
1106-06,1106,1,109
1106-07,1106,11,109
1106-08,1106,7,9
1106-09,1106,4,15
1106-10,1106,15,56
1107-01,1107,7,9
1107-02,1107,14,999
1107-03,1107,13,599
1107-04,1107,11,109
1107-05,1107,9,64
1107-06,1107,6,168
1108-01,1108,12,114
1108-02,1108,16,29
1108-03,1108,15,56
1108-04,1108,10,109
1108-05,1108,20,12
1108-06,1108,8,10
1108-07,1108,9,64
1108-08,1108,3,55
1109-01,1109,9,64
1109-02,1109,15,56
1109-03,1109,18,9
1109-04,1109,20,12
1109-05,1109,10,109
1109-06,1109,7,9
1109-07,1109,5,695
1109-08,1109,16,29
1109-09,1109,3,55
1110-01,1110,15,56
1111-01,1111,3,55
1111-02,1111,20,12
1111-03,1111,1,109
1112-01,1112,9,64
1112-02,1112,20,12
1112-03,1112,1,109
1112-04,1112,3,55
1113-01,1113,17,39
1113-02,1113,19,7
1113-03,1113,13,599
1113-04,1113,20,12
1113-05,1113,14,999
1113-06,1113,7,9
1113-07,1113,6,168
1113-08,1113,12,114
1113-09,1113,3,55
1114-01,1114,19,7
1114-02,1114,5,695
1114-03,1114,16,29
1115-01,1115,9,64
1115-02,1115,10,109
1115-03,1115,16,29
1115-04,1115,4,15
1115-05,1115,1,109
1116-01,1116,13,599
1116-02,1116,16,29
1116-03,1116,2,22
1116-04,1116,14,999
1117-01,1117,15,56
1117-02,1117,20,12
1117-03,1117,4,15
1117-04,1117,1,109
1117-05,1117,6,168
1117-06,1117,3,55
1117-07,1117,12,114
1118-01,1118,10,109
1118-02,1118,9,64
1118-03,1118,16,29
1118-04,1118,11,109
1119-01,1119,12,114
1119-02,1119,20,12
1119-03,1119,18,9
1119-04,1119,7,9
1119-05,1119,5,695
1119-06,1119,11,109
1120-01,1120,4,15
1120-02,1120,15,56
1120-03,1120,5,695
1120-04,1120,12,114
1120-05,1120,20,12
1120-06,1120,19,7
1120-07,1120,17,39
1120-08,1120,18,9
1120-09,1120,1,109
1120-10,1120,16,29
1121-01,1121,16,29
1121-02,1121,17,39
1122-01,1122,11,109
1122-02,1122,6,168
1122-03,1122,13,599
1122-04,1122,9,64
1122-05,1122,17,39
1122-06,1122,3,55
1122-07,1122,18,9
1123-01,1123,5,695
1123-02,1123,8,10
1123-03,1123,14,999
1124-01,1124,15,56
1124-02,1124,11,109
1124-03,1124,4,15
1124-04,1124,20,12
1124-05,1124,2,22
1124-06,1124,1,109
1125-01,1125,20,12
1125-02,1125,11,109
1125-03,1125,7,9
1125-04,1125,15,56
1125-05,1125,19,7
1125-06,1125,8,10
1125-07,1125,1,109
1125-08,1125,2,22
1125-09,1125,12,114
1125-10,1125,6,168
1126-01,1126,6,168
1127-01,1127,14,999
1127-02,1127,2,22
1127-03,1127,8,10
1127-04,1127,12,114
1127-05,1127,6,168
1127-06,1127,13,599
1128-01,1128,16,29
1128-02,1128,5,695
1128-03,1128,15,56
1128-04,1128,1,109
1128-05,1128,11,109
1128-06,1128,13,599
1128-07,1128,19,7
1128-08,1128,4,15
1128-09,1128,2,22
1129-01,1129,7,9
1129-02,1129,8,10
1129-03,1129,17,39
1129-04,1129,13,599
1129-05,1129,2,22
1129-06,1129,20,12
1129-07,1129,5,695
1129-08,1129,11,109
1129-09,1129,10,109
1130-01,1130,8,10
1130-02,1130,14,999
1130-03,1130,18,9
1130-04,1130,3,55
1130-05,1130,6,168
1130-06,1130,15,56
1130-07,1130,20,12
1130-08,1130,7,9
1130-09,1130,2,22
1130-10,1130,12,114
1131-01,1131,16,29
1131-02,1131,8,10
1131-03,1131,20,12
1131-04,1131,3,55
1131-05,1131,1,109
1131-06,1131,11,109
1131-07,1131,4,15
1132-01,1132,14,999
1132-02,1132,7,9
1132-03,1132,20,12
1132-04,1132,1,109
1132-05,1132,11,109
1132-06,1132,6,168
1132-07,1132,4,15
1132-08,1132,10,109
1132-09,1132,19,7
1133-01,1133,7,9
1133-02,1133,3,55
1133-03,1133,4,15
1133-04,1133,15,56
1133-05,1133,10,109
1133-06,1133,2,22
1133-07,1133,6,168
1134-01,1134,1,109
1134-02,1134,6,168
1134-03,1134,11,109
1134-04,1134,2,22
1134-05,1134,3,55
1134-06,1134,13,599
1134-07,1134,8,10
1134-08,1134,17,39
1135-01,1135,20,12
1135-02,1135,2,22
1135-03,1135,4,15
1135-04,1135,13,599
1135-05,1135,11,109
1135-06,1135,14,999
1135-07,1135,10,109
1136-01,1136,19,7
1136-02,1136,6,168
1136-03,1136,8,10
1136-04,1136,9,64
1136-05,1136,7,9
1136-06,1136,12,114
1137-01,1137,20,12
1137-02,1137,13,599
1138-01,1138,10,109
1138-02,1138,8,10
1138-03,1138,2,22
1138-04,1138,12,114
1138-05,1138,18,9
1139-01,1139,12,114
1139-02,1139,9,64
1139-03,1139,19,7
1139-04,1139,15,56
1139-05,1139,5,695
1139-06,1139,14,999
1139-07,1139,10,109
1139-08,1139,13,599
1139-09,1139,4,15
1140-01,1140,8,10
1140-02,1140,16,29
1140-03,1140,1,109
1140-04,1140,5,695
1140-05,1140,2,22
1140-06,1140,6,168
1140-07,1140,4,15
1140-08,1140,15,56
1141-01,1141,9,64
1142-01,1142,13,599
1142-02,1142,18,9
1142-03,1142,9,64
1142-04,1142,3,55
1142-05,1142,7,9
1142-06,1142,5,695
1142-07,1142,11,109
1143-01,1143,3,55
1143-02,1143,4,15
1143-03,1143,8,10
1143-04,1143,18,9
1143-05,1143,17,39
1143-06,1143,1,109
1143-07,1143,20,12
1143-08,1143,10,109
1143-09,1143,16,29
1144-01,1144,4,15
1144-02,1144,6,168
1144-03,1144,1,109
1144-04,1144,11,109
1144-05,1144,17,39
1144-06,1144,18,9
1145-01,1145,16,29
1146-01,1146,16,29
1146-02,1146,2,22
1146-03,1146,11,109
1146-04,1146,3,55
1146-05,1146,5,695
1146-06,1146,19,7
1146-07,1146,9,64
1146-08,1146,18,9
1146-09,1146,7,9
1146-10,1146,12,114
1147-01,1147,3,55
1147-02,1147,17,39
1147-03,1147,4,15
1147-04,1147,13,599
1147-05,1147,11,109
1147-06,1147,20,12
1147-07,1147,14,999
1147-08,1147,19,7
1147-09,1147,16,29
1148-01,1148,8,10
1149-01,1149,13,599
1149-02,1149,10,109
1149-03,1149,18,9
1149-04,1149,15,56
1149-05,1149,5,695
1149-06,1149,8,10
1149-07,1149,6,168
1150-01,1150,19,7
1150-02,1150,17,39
1150-03,1150,2,22
1150-04,1150,10,109
1150-05,1150,18,9
1150-06,1150,6,168
1150-07,1150,7,9
1150-08,1150,1,109
1150-09,1150,4,15
1151-01,1151,4,15
1151-02,1151,20,12
1151-03,1151,6,168
1151-04,1151,3,55
1151-05,1151,15,56
1151-06,1151,2,22
1152-01,1152,13,599
1152-02,1152,1,109
1152-03,1152,20,12
1152-04,1152,2,22
1152-05,1152,3,55
1152-06,1152,10,109
1153-01,1153,10,109
1153-02,1153,7,9
1153-03,1153,4,15
1153-04,1153,17,39
1153-05,1153,5,695
1153-06,1153,18,9
1153-07,1153,11,109
1153-08,1153,15,56
1154-01,1154,2,22
1154-02,1154,4,15
1154-03,1154,20,12
1154-04,1154,3,55
1154-05,1154,17,39
1154-06,1154,19,7
1154-07,1154,7,9
1154-08,1154,12,114
1155-01,1155,3,55
1155-02,1155,17,39
1155-03,1155,12,114
1155-04,1155,5,695
1155-05,1155,14,999
1155-06,1155,20,12
1155-07,1155,16,29
1156-01,1156,1,109
1156-02,1156,3,55
1156-03,1156,6,168
1156-04,1156,20,12
1157-01,1157,10,109
1157-02,1157,13,599
1157-03,1157,12,114
1158-01,1158,9,64
1158-02,1158,14,999
1158-03,1158,19,7
1158-04,1158,4,15
1158-05,1158,5,695
1159-01,1159,11,109
1159-02,1159,20,12
1159-03,1159,17,39
1159-04,1159,6,168
1160-01,1160,13,599
1160-02,1160,8,10
1161-01,1161,13,599
1161-02,1161,14,999
1161-03,1161,2,22
1161-04,1161,3,55
1161-05,1161,10,109
1162-01,1162,18,9
1162-02,1162,6,168
1162-03,1162,5,695
1162-04,1162,10,109
1162-05,1162,8,10
1162-06,1162,11,109
1162-07,1162,19,7
1162-08,1162,20,12
1162-09,1162,2,22
1162-10,1162,4,15
1163-01,1163,16,29
1163-02,1163,9,64
1163-03,1163,12,114
1163-04,1163,7,9
1163-05,1163,15,56
1163-06,1163,18,9
1163-07,1163,20,12
1164-01,1164,8,10
1164-02,1164,5,695
1164-03,1164,1,109
1164-04,1164,2,22
1164-05,1164,16,29
1164-06,1164,10,109
1164-07,1164,9,64
1164-08,1164,4,15
1164-09,1164,18,9
1164-10,1164,14,999
1165-01,1165,8,10
1165-02,1165,18,9
1165-03,1165,1,109
1166-01,1166,9,64
1166-02,1166,10,109
1166-03,1166,19,7
1166-04,1166,7,9
1166-05,1166,8,10
1166-06,1166,4,15
1166-07,1166,11,109
1166-08,1166,17,39
1167-01,1167,16,29
1167-02,1167,2,22
1167-03,1167,14,999
1167-04,1167,3,55
1167-05,1167,6,168
1167-06,1167,4,15
1167-07,1167,1,109
1168-01,1168,13,599
1168-02,1168,17,39
1168-03,1168,3,55
1168-04,1168,18,9
1168-05,1168,1,109
1168-06,1168,9,64
1168-07,1168,11,109
1168-08,1168,14,999
1168-09,1168,6,168
1168-10,1168,8,10
1169-01,1169,17,39
1169-02,1169,13,599
1169-03,1169,16,29
1169-04,1169,15,56
1169-05,1169,1,109
1169-06,1169,4,15
1169-07,1169,11,109
1169-08,1169,2,22
1169-09,1169,19,7
1170-01,1170,10,109
1170-02,1170,16,29
1170-03,1170,4,15
1171-01,1171,6,168
1171-02,1171,19,7
1171-03,1171,1,109
1171-04,1171,12,114
1171-05,1171,5,695
1171-06,1171,3,55
1171-07,1171,9,64
1171-08,1171,2,22
1172-01,1172,5,695
1173-01,1173,12,114
1173-02,1173,8,10
1173-03,1173,11,109
1173-04,1173,15,56
1173-05,1173,3,55
1173-06,1173,18,9
1173-07,1173,9,64
1174-01,1174,5,695
1174-02,1174,19,7
1174-03,1174,6,168
1174-04,1174,17,39
1174-05,1174,18,9
1175-01,1175,5,695
1175-02,1175,4,15
1175-03,1175,8,10
1176-01,1176,4,15
1176-02,1176,6,168
1176-03,1176,19,7
1176-04,1176,13,599
1177-01,1177,10,109
1177-02,1177,18,9
1177-03,1177,12,114
1177-04,1177,1,109
1177-05,1177,11,109
1177-06,1177,14,999
1177-07,1177,13,599
1178-01,1178,6,168
1178-02,1178,3,55
1178-03,1178,1,109
1179-01,1179,7,9
1179-02,1179,1,109
1179-03,1179,16,29
1179-04,1179,2,22
1179-05,1179,10,109
1179-06,1179,8,10
1179-07,1179,6,168
1179-08,1179,3,55
1180-01,1180,5,695
1180-02,1180,17,39
1180-03,1180,18,9
1181-01,1181,6,168
1181-02,1181,14,999
1181-03,1181,20,12
1181-04,1181,13,599
1181-05,1181,4,15
1182-01,1182,11,109
1182-02,1182,2,22
1182-03,1182,14,999
1182-04,1182,19,7
1182-05,1182,16,29
1183-01,1183,4,15
1183-02,1183,20,12
1183-03,1183,5,695
1184-01,1184,2,22
1184-02,1184,8,10
1184-03,1184,17,39
1184-04,1184,15,56
1184-05,1184,6,168
1184-06,1184,10,109
1184-07,1184,5,695
1184-08,1184,3,55
1184-09,1184,16,29
1185-01,1185,18,9
1185-02,1185,19,7
1185-03,1185,6,168
1185-04,1185,15,56
1185-05,1185,16,29
1185-06,1185,11,109
1185-07,1185,4,15
1186-01,1186,19,7
1186-02,1186,9,64
1186-03,1186,7,9
1186-04,1186,8,10
1186-05,1186,6,168
1187-01,1187,19,7
1187-02,1187,17,39
1187-03,1187,14,999
1187-04,1187,8,10
1187-05,1187,7,9
1187-06,1187,12,114
1187-07,1187,2,22
1188-01,1188,5,695
1188-02,1188,15,56
1188-03,1188,12,114
1188-04,1188,13,599
1188-05,1188,2,22
1188-06,1188,11,109
1188-07,1188,9,64
1189-01,1189,4,15
1189-02,1189,14,999
1190-01,1190,2,22
1190-02,1190,3,55
1190-03,1190,9,64
1190-04,1190,20,12
1190-05,1190,7,9
1190-06,1190,12,114
1190-07,1190,4,15
1191-01,1191,19,7
1191-02,1191,18,9
1191-03,1191,11,109
1192-01,1192,16,29
1192-02,1192,9,64
1192-03,1192,2,22
1192-04,1192,10,109
1192-05,1192,20,12
1192-06,1192,17,39
1192-07,1192,3,55
1192-08,1192,15,56
1192-09,1192,5,695
1193-01,1193,17,39
1193-02,1193,5,695
1193-03,1193,18,9
1194-01,1194,13,599
1195-01,1195,1,109
1195-02,1195,3,55
1195-03,1195,15,56
1195-04,1195,4,15
1195-05,1195,13,599
1196-01,1196,11,109
1196-02,1196,7,9
1197-01,1197,12,114
1197-02,1197,19,7
1198-01,1198,12,114
1198-02,1198,11,109
1199-01,1199,17,39
1199-02,1199,16,29
1199-03,1199,10,109
1199-04,1199,20,12
1200-01,1200,20,12
1200-02,1200,13,599
1200-03,1200,19,7
1200-04,1200,18,9
1200-05,1200,7,9
1200-06,1200,14,999
1200-07,1200,4,15
1200-08,1200,1,109
1200-09,1200,3,55
1201-01,1201,13,599
1201-02,1201,6,168
1201-03,1201,18,9
1201-04,1201,10,109
1202-01,1202,17,39
1202-02,1202,8,10
1202-03,1202,1,109
1202-04,1202,3,55
1202-05,1202,12,114
1202-06,1202,13,599
1203-01,1203,10,109
1203-02,1203,2,22
1203-03,1203,18,9
1203-04,1203,16,29
1203-05,1203,1,109
1203-06,1203,20,12
1204-01,1204,19,7
1204-02,1204,13,599
1204-03,1204,7,9
1204-04,1204,18,9
1205-01,1205,20,12
1206-01,1206,17,39
1206-02,1206,8,10
1206-03,1206,16,29
1206-04,1206,6,168
1206-05,1206,5,695
1206-06,1206,15,56
1206-07,1206,12,114
1206-08,1206,18,9
1206-09,1206,13,599
1206-10,1206,20,12
1207-01,1207,1,109
1207-02,1207,2,22
1207-03,1207,17,39
1208-01,1208,4,15
1208-02,1208,2,22
1208-03,1208,5,695
1208-04,1208,14,999
1209-01,1209,8,10
1209-02,1209,20,12
1209-03,1209,16,29
1209-04,1209,15,56
1209-05,1209,18,9
1209-06,1209,7,9
1209-07,1209,13,599
1209-08,1209,12,114
1209-09,1209,3,55
1209-10,1209,14,999
1210-01,1210,2,22
1210-02,1210,18,9
1210-03,1210,15,56
1210-04,1210,5,695
1210-05,1210,7,9
1210-06,1210,11,109
1210-07,1210,17,39
1211-01,1211,10,109
1211-02,1211,17,39
1211-03,1211,19,7
1211-04,1211,5,695
1211-05,1211,2,22
1212-01,1212,9,64
1212-02,1212,16,29
1212-03,1212,2,22
1212-04,1212,10,109
1212-05,1212,20,12
1212-06,1212,4,15
1212-07,1212,19,7
1212-08,1212,1,109
1212-09,1212,17,39
1213-01,1213,1,109
1213-02,1213,14,999
1213-03,1213,11,109
1213-04,1213,15,56
1213-05,1213,20,12
1213-06,1213,8,10
1214-01,1214,5,695
1214-02,1214,18,9
1214-03,1214,15,56
1214-04,1214,19,7
1214-05,1214,7,9
1214-06,1214,20,12
1214-07,1214,8,10
1215-01,1215,18,9
1215-02,1215,16,29
1215-03,1215,3,55
1215-04,1215,2,22
1215-05,1215,15,56
1215-06,1215,8,10
1215-07,1215,5,695
1215-08,1215,1,109
1216-01,1216,15,56
1216-02,1216,6,168
1216-03,1216,10,109
1216-04,1216,1,109
1216-05,1216,11,109
1216-06,1216,16,29
1216-07,1216,12,114
1216-08,1216,19,7
1216-09,1216,3,55
1216-10,1216,7,9
1217-01,1217,6,168
1218-01,1218,7,9
1218-02,1218,4,15
1218-03,1218,9,64
1218-04,1218,6,168
1218-05,1218,11,109
